,Stability,Method
320,0.018650279984365938,sg005
321,0.016582511872524276,sg005
322,0.019803388963352944,sg005
323,0.042949996916614615,sg005
324,0.011426916691432329,sg005
325,0.04166843296773207,sg005
326,0.004662533849096661,sg005
327,0.026900889121745184,sg005
328,0.005688875052412711,sg005
329,0.025917915500237407,sg005
330,0.006486689480139111,sg005
331,0.028806276047700828,sg005
332,0.02139108974061271,sg005
333,0.00961505760405398,sg005
334,0.07965532753274444,sg005
335,0.0036559263497138255,sg005
336,0.11958283432231903,sg005
337,0.005938757120387143,sg005
338,0.019136462495426894,sg005
339,0.053078404285002205,sg005
340,0.006347692618952021,sg005
341,0.014189543561575979,sg005
342,0.027513614331080086,sg005
343,0.03661579695384199,sg005
344,0.018616240954975057,sg005
345,0.01786643676002902,sg005
346,0.026443773972782466,sg005
347,0.015309509774622214,sg005
348,0.015534871315554704,sg005
349,0.03481741324413934,sg005
350,1.3505133200429655,sg005
351,0.026795533155897704,sg005
352,0.01500904312496524,sg005
353,0.029432343368651432,sg005
354,0.018381133028636483,sg005
355,0.027261344492052343,sg005
356,0.005485669950775314,sg005
357,0.018514920904343903,sg005
358,0.004619840234396142,sg005
359,0.006877868199723316,sg005
360,0.020056142181360724,sg005
361,0.007640649380880929,sg005
362,0.023162590051370953,sg005
363,0.010148875398017267,sg005
364,0.02661305633237167,sg005
365,0.018492884312742795,sg005
366,0.01931862660493411,sg005
367,0.006649150009665393,sg005
368,1.2571238667241382,sg005
369,0.02078714861918996,sg005
370,0.013377763486967734,sg005
371,0.007882382867363383,sg005
372,0.017180727291907893,sg005
373,0.02412851861343095,sg005
374,0.015471978487456399,sg005
375,0.019886561907728802,sg005
376,0.006999442641320647,sg005
377,0.1085965004101639,sg005
378,0.01560063410174942,sg005
379,0.005951582639086631,sg005
380,0.011092432171220221,sg005
381,0.05286421204943101,sg005
382,0.012931743593069485,sg005
383,0.023063345480642306,sg005
384,0.00419923785462973,sg005
385,0.02340642299673509,sg005
386,0.009033865192706948,sg005
387,0.007591370561847843,sg005
388,0.020550147897860808,sg005
389,0.09017676762710264,sg005
390,0.0073325427703724135,sg005
391,0.014626818646896324,sg005
392,0.015833236393507494,sg005
393,0.008286442060826193,sg005
394,0.07402737826690765,sg005
395,0.027095120839980485,sg005
396,0.02137776956854985,sg005
397,0.008629598654827018,sg005
398,0.009960438295134912,sg005
399,0.20146510795205294,sg005
400,1.8267241190806989,shap
401,1.3187074224932183,shap
402,1.183902782392356,shap
403,0.7055983439054749,shap
404,1.578731863197917,shap
405,17.977007539520294,shap
406,1.3027381075290623,shap
407,2.4964791286150456,shap
408,7.340299674376438,shap
409,1.4074034059583538,shap
410,0.6195247965482069,shap
411,6.105324335816828,shap
412,2.6548948747811907,shap
413,1.9728139664606223,shap
414,2.2887958673898003,shap
415,0.7071287137606167,shap
416,0.940679160953396,shap
417,31.20377735832227,shap
418,5.6376301096205985,shap
419,1.7532992171465165,shap
420,3.146189514957878,shap
421,2.327189905818059,shap
422,3.2193013139212407,shap
423,4.64680638552769,shap
424,1.6738182109570372,shap
425,10.434826352586496,shap
426,0.7460746575293624,shap
427,2.55018086182403,shap
428,0.5736237459983833,shap
429,3.0036161394927468,shap
430,0.9371270469066431,shap
431,5.077300457142971,shap
432,1.6626358879738181,shap
433,0.9844229029164892,shap
434,9.185048646190994,shap
435,0.33793486346194423,shap
436,19.72415093190096,shap
437,0.40247095471870775,shap
438,1.781845571307934,shap
439,3.7977878831147347,shap
440,0.29329285058535787,shap
441,1.3445808566554391,shap
442,4.45752919774036,shap
443,4.453116276772967,shap
444,3.276788573433215,shap
445,2.37061477863815,shap
446,4.1153827548812085,shap
447,3.081624224480264,shap
448,3.3717638641721,shap
449,4.782368995896361,shap
450,254.9015184650663,shap
451,0.8164872799508343,shap
452,0.8634637991632963,shap
453,1.8709675116247642,shap
454,6.73049831309268,shap
455,2.169625145213188,shap
456,0.21561553372285847,shap
457,3.3883453418466516,shap
458,0.4683940809828435,shap
459,0.37426000404788345,shap
460,1.6605817912188952,shap
461,0.8088384620664671,shap
462,4.311839779259391,shap
463,0.6758405392151012,shap
464,2.3225087675695604,shap
465,1.1930030810657102,shap
466,2.2160905312150745,shap
467,0.6055745061208593,shap
468,116.86416106248332,shap
469,3.6338013473262256,shap
470,4.619688378895891,shap
471,0.4706288527396266,shap
472,1.1676857664639988,shap
473,3.8043276681021085,shap
474,1.4089019862937304,shap
475,2.013925002907859,shap
476,1.0080793698241746,shap
477,14.09672939144841,shap
478,0.7925263196000973,shap
479,1.1050770111078088,shap
480,1.3147509164422837,shap
481,5.660245217137968,shap
482,1.4551432859103888,shap
483,9.640033785020023,shap
484,0.8860440813461764,shap
485,2.0218758672857615,shap
486,1.231153394556445,shap
487,2.5047572407007936,shap
488,2.8982037781520553,shap
489,16.324337007216336,shap
490,0.36559509198886375,shap
491,1.5873645748275296,shap
492,1.6515040032154302,shap
493,0.9366596481383072,shap
494,5.911223363244578,shap
495,3.8659315760690407,shap
496,3.9021793793827184,shap
497,2.75943345643029,shap
498,0.7012469448808197,shap
499,19.580693182469123,shap
500,0.302716164503406,lime005
501,0.22911151131276405,lime005
502,0.18595583099075286,lime005
503,0.09207508640484849,lime005
504,0.19370775898117137,lime005
505,0.6809797086291102,lime005
506,0.11369100182325331,lime005
507,0.15865680926047504,lime005
508,0.10271006215335081,lime005
509,0.08078391214852866,lime005
510,0.19050871250830614,lime005
511,0.517021315361442,lime005
512,0.11250427972475177,lime005
513,0.08772011395302601,lime005
514,0.4066916149473183,lime005
515,0.09678633095227919,lime005
516,0.11200605517105515,lime005
517,1.0921467205767195,lime005
518,0.08221854776420678,lime005
519,0.2174636714490018,lime005
520,0.16743609036711432,lime005
521,0.3123377976331547,lime005
522,0.546127738101997,lime005
523,0.2559744556902223,lime005
524,0.12216309239582154,lime005
525,0.8083276981717958,lime005
526,0.254201449027194,lime005
527,0.366118210357735,lime005
528,0.12124972885174902,lime005
529,0.10438869859340454,lime005
530,0.06637767904718364,lime005
531,0.04927815437608,lime005
532,0.16684362513502637,lime005
533,0.17649980128509102,lime005
534,1.3128408791091737,lime005
535,0.09654908179297209,lime005
536,0.4675816067345718,lime005
537,0.07993275476818973,lime005
538,0.20696099573438137,lime005
539,0.8407528209806114,lime005
540,0.12238206390182811,lime005
541,0.09221150523201112,lime005
542,0.7491730157667515,lime005
543,0.2131184644285707,lime005
544,0.04343729488236385,lime005
545,0.0734722739440226,lime005
546,0.15561501838721178,lime005
547,0.1367000066646849,lime005
548,0.20125246127665034,lime005
549,0.1410554957037907,lime005
550,25.510469199319438,lime005
551,0.2185284078003506,lime005
552,0.23420507893267006,lime005
553,0.24171663293060683,lime005
554,0.1735878590337743,lime005
555,0.056776202049027905,lime005
556,0.0977708805672627,lime005
557,0.17082990538861167,lime005
558,0.1899197291918742,lime005
559,0.09760493532253611,lime005
560,0.3697366516522869,lime005
561,0.14875421640045408,lime005
562,0.24617414104112056,lime005
563,0.07092199632815738,lime005
564,0.17865285019094287,lime005
565,0.2182745901012029,lime005
566,0.31557746576202916,lime005
567,0.0961214137668383,lime005
568,12.661886740412038,lime005
569,0.06778151029879692,lime005
570,0.4219119282840767,lime005
571,0.1427182406297063,lime005
572,0.31854118050104974,lime005
573,0.14948709503733879,lime005
574,0.09010231781678853,lime005
575,0.23847484973218638,lime005
576,0.13878607186687725,lime005
577,0.8962858831016052,lime005
578,0.2894147925391309,lime005
579,0.22438062231183867,lime005
580,0.47045526650586245,lime005
581,0.29451368277047807,lime005
582,0.19398378398195523,lime005
583,0.12534722971629664,lime005
584,0.08091528929233469,lime005
585,0.24392927959039074,lime005
586,0.1176875083339469,lime005
587,0.1577262757329114,lime005
588,0.5053233121329112,lime005
589,0.9091467804978752,lime005
590,0.13969625669196287,lime005
591,0.25229473371511274,lime005
592,0.28546880632522464,lime005
593,0.040879016657312146,lime005
594,1.1277456349393384,lime005
595,0.19671421124826624,lime005
596,0.20937793087427664,lime005
597,0.2715064367990009,lime005
598,0.18681275661697241,lime005
599,0.5010526776570106,lime005
600,257.8025010545707,control
601,583.4070022856805,control
602,382.72884681023464,control
603,182.98653617181213,control
604,187.49250358465235,control
605,2852.387895494254,control
606,231.19876831454928,control
607,445.8424253046617,control
608,642.8343106949658,control
609,219.4224070367752,control
610,341.4332520505977,control
611,1281.690531730974,control
612,352.0441896404851,control
613,300.7472381330146,control
614,999.0628699140705,control
615,237.77049066433474,control
616,288.6221497525221,control
617,3801.792480774445,control
618,665.9838585074579,control
619,379.6970605058437,control
620,408.86319616913664,control
621,585.5469552475432,control
622,917.1021437636728,control
623,836.2186801140072,control
624,254.4259431583116,control
625,1561.2516961388114,control
626,544.0924529657844,control
627,748.7028330961062,control
628,202.86551074161702,control
629,404.5744441143526,control
630,174.58948150537194,control
631,404.5806690989782,control
632,467.4919825925792,control
633,252.83985954645965,control
634,2556.3082170260386,control
635,321.6799360118993,control
636,2027.9191253978527,control
637,154.31133185550522,control
638,410.1625406692463,control
639,1313.3830275062705,control
640,185.67559128895465,control
641,273.0101128579402,control
642,1504.3051157937412,control
643,656.2859670531193,control
644,299.8428836464114,control
645,290.7414060566005,control
646,593.1069424049346,control
647,416.4610171355848,control
648,531.7280556813523,control
649,610.5537902628605,control
650,49494.01532981874,control
651,337.3204254143155,control
652,413.8502062936906,control
653,324.40032013127603,control
654,733.5862099107549,control
655,277.7594386313039,control
656,162.18656250094108,control
657,425.41314165965343,control
658,372.2022447049379,control
659,120.11733061627808,control
660,852.2664464262131,control
661,292.9321929948721,control
662,498.9168880401336,control
663,142.2631471869387,control
664,347.08695919982466,control
665,314.1713880445922,control
666,622.6914487448984,control
667,197.3902817832462,control
668,20108.29514726476,control
669,307.90200639082656,control
670,789.3592649300177,control
671,177.80454281665016,control
672,609.7702546806803,control
673,418.9549568544864,control
674,204.58801459547058,control
675,414.28732467649996,control
676,326.39596757104243,control
677,3002.151381692018,control
678,482.95345200479215,control
679,440.4779736489439,control
680,1080.9989524440891,control
681,728.0829766560076,control
682,370.29306793152955,control
683,847.9898577436686,control
684,206.59972249618863,control
685,410.87724671700715,control
686,234.5688872256293,control
687,367.5151133471375,control
688,402.5429780491203,control
689,2367.1820253597202,control
690,166.38689081601203,control
691,292.5879583709245,control
692,664.0589739299518,control
693,120.71546212359648,control
694,1518.8736775804625,control
695,536.4996815534477,control
696,617.5662172785171,control
697,743.7663659497927,control
698,465.5543486407427,control
699,1722.3359845211644,control
