,Stability,Method,Denominator Distance,Explanation Distance
367,956.6301879882812,sg005,8.9677815e-05,0.08578850328922272
368,61.78853988647461,sg005,0.00081154733,0.05014432594180107
369,37.10776901245117,sg005,0.008968515,0.33280158042907715
370,135.519775390625,sg005,0.0006691089,0.09067748486995697
371,637.0068969726562,sg005,0.000263196,0.16765767335891724
372,122.3089599609375,sg005,0.00095678633,0.1170235425233841
373,39.727210998535156,sg005,0.0010105387,0.0401458814740181
374,21.54871940612793,sg005,0.008570844,0.1846907138824463
375,107.45528411865234,sg005,0.0011770842,0.12648391723632812
376,21.807689666748047,sg005,0.006256203,0.13643333315849304
377,79.75450134277344,sg005,0.0018376424,0.14656025171279907
378,51.45314025878906,sg005,0.00013690852,0.007044373545795679
379,2771.459716796875,sg005,6.344221e-05,0.1758275330066681
380,108.24617767333984,sg005,0.0034981885,0.3786655366420746
381,168.7739715576172,sg005,0.0009824532,0.16581253707408905
382,101.11985778808594,sg005,0.000753924,0.07623668760061264
383,70.20394897460938,sg005,0.00096791354,0.06795135140419006
384,319.35498046875,sg005,0.0005316178,0.16977478563785553
385,11.182177543640137,sg005,0.006128987,0.06853541731834412
386,302.7820129394531,sg005,0.00023588094,0.07142050564289093
387,146.28067016601562,sg005,0.0016315299,0.2386612892150879
388,24.483299255371094,sg005,0.0057266634,0.14020761847496033
389,24.69670867919922,sg005,0.0024574175,0.060690123587846756
390,136.50868225097656,sg005,0.00044881972,0.06126778945326805
391,51.86832809448242,sg005,0.0013488758,0.06996393203735352
392,20.106599807739258,sg005,0.0021849938,0.04393279552459717
393,117.31527709960938,sg005,0.0016457932,0.19307668507099152
394,1923.5123291015625,sg005,2.1148247e-05,0.04067891463637352
395,21.08760643005371,sg005,0.0016032754,0.03380924090743065
396,1072.186767578125,sg005,1.7895329e-05,0.019187135621905327
397,58.76131820678711,sg005,0.0024349364,0.14308007061481476
398,152.8357696533203,sg005,0.0014174245,0.2166331708431244
399,485.10833740234375,sg005,0.00014869955,0.07213538885116577
400,22557.419921875,shap,0.0046926667,105.85445404052734
401,57646.49609375,shap,0.00078827573,45.44133377075195
402,12602.935546875,shap,0.00061837706,7.793366432189941
403,10854.8115234375,shap,0.0006134684,6.659083843231201
404,145756.78125,shap,0.00023204164,33.8216438293457
405,30314.9375,shap,0.00033195916,10.063321113586426
406,19974.77734375,shap,0.0029716685,59.35841369628906
407,10391.474609375,shap,0.001125669,11.69736099243164
408,22339.1015625,shap,0.004172814,93.2169189453125
409,4899.88623046875,shap,0.001990321,9.752346992492676
410,16445.51953125,shap,0.00073321775,12.058147430419922
411,16088.1513671875,shap,0.0009023834,14.517681121826172
412,52211.4765625,shap,0.00088631647,46.2758903503418
413,70144.03125,shap,0.0003111301,21.82391929626465
414,14887.9365234375,shap,0.0011055304,16.45906639099121
415,27723.13671875,shap,0.00048363867,13.407980918884277
416,24323.232421875,shap,0.00040205714,9.779329299926758
417,13704.5283203125,shap,0.00051221775,7.019702911376953
418,12079.5390625,shap,0.00051573355,6.229823589324951
419,187431.796875,shap,5.6272373e-05,10.547231674194336
420,16814.123046875,shap,0.000984578,16.55481719970703
421,53563.6171875,shap,0.00018980124,10.166440963745117
422,36537.1484375,shap,0.00048570917,17.746427536010742
423,11080.37890625,shap,0.0031921952,35.370731353759766
424,10214.28515625,shap,0.0013014555,13.293437957763672
425,19864.0859375,shap,0.00033135703,6.582104682922363
426,5879.77392578125,shap,0.0057564606,33.84668731689453
427,7813.5556640625,shap,0.0016625461,12.990396499633789
428,251581.453125,shap,4.4814686e-05,11.274543762207031
429,21353.94921875,shap,0.0005043798,10.770501136779785
430,28906.52734375,shap,0.00039590913,11.444357872009277
431,9321.865234375,shap,0.0009731001,9.071107864379883
432,51962.99609375,shap,0.0019465458,101.14835357666016
433,13719.9638671875,shap,0.009328817,127.99103546142578
434,68446.0625,shap,0.00026562947,18.181291580200195
435,17315.943359375,shap,0.005828715,100.92970275878906
436,20922.203125,shap,0.0004785784,10.012914657592773
437,8938.0009765625,shap,0.003944627,35.257080078125
438,3909.917724609375,shap,0.0015027489,5.875624656677246
439,22483.388671875,shap,0.00036739936,8.260382652282715
440,10388.9697265625,shap,0.0016191911,16.821727752685547
441,84600.6171875,shap,0.00015931761,13.478368759155273
442,17008.861328125,shap,0.0011902627,20.245014190673828
443,3964.937744140625,shap,0.0019896564,7.888863563537598
444,3341.599853515625,shap,0.004363616,14.581459045410156
445,2649159.0,shap,6.714239e-06,17.787086486816406
446,16257.7333984375,shap,0.00055438664,9.013070106506348
447,8224.177734375,shap,0.0009963699,8.19432258605957
448,78273.5390625,shap,0.000154237,12.072675704956055
449,23988.66015625,shap,0.00053581985,12.85360050201416
450,136004.265625,shap,8.925993e-05,12.139731407165527
451,13306.658203125,shap,0.0009095125,12.102572441101074
452,7623.20458984375,shap,0.0021143109,16.11782455444336
453,65309.48828125,shap,0.00014113546,9.217484474182129
454,8048.3232421875,shap,0.002182708,17.567138671875
455,15173.0478515625,shap,0.0014139806,21.454395294189453
456,35448.21875,shap,0.0003655001,12.956327438354492
457,32702.134765625,shap,0.0009281983,30.35406494140625
458,13821.025390625,shap,0.00092511624,12.786054611206055
459,7784.767578125,shap,0.0017155046,13.354804039001465
460,7616.75732421875,shap,0.0018563439,14.139321327209473
461,79138.6171875,shap,0.0001373387,10.868795394897461
462,84140.4921875,shap,0.00025269247,21.261669158935547
463,3769.138671875,shap,0.0021846402,8.234211921691895
464,5293.91064453125,shap,0.00725986,38.43305206298828
465,3671.462646484375,shap,0.002580816,9.475369453430176
466,6220.626953125,shap,0.0033052696,20.560850143432617
467,55157.32421875,shap,8.9677815e-05,4.946388244628906
468,4528.2646484375,shap,0.013419409,60.76663589477539
469,6486.08642578125,shap,0.005245998,34.025997161865234
470,11436.216796875,shap,0.0006691089,7.652074337005615
471,101436.3671875,shap,0.000263196,26.697647094726562
472,13347.212890625,shap,0.00095678633,12.770430564880371
473,11281.345703125,shap,0.0010105387,11.400236129760742
474,7780.140625,shap,0.0030878433,24.023855209350586
475,21862.224609375,shap,0.0005864892,12.821959495544434
476,2453.936767578125,shap,0.005609453,13.765243530273438
