,Faithfulness,Std_Deviation,Method
336,0.014320571,0.05,lime005
337,0.00027170274,0.05,lime005
338,0.0016933269,0.05,lime005
339,0.002676918,0.05,lime005
340,0.20386472,0.05,lime005
341,0.17159115,0.05,lime005
342,0.02461796,0.05,lime005
343,0.089229524,0.05,lime005
344,0.0118565895,0.05,lime005
345,0.0128935985,0.05,lime005
346,0.061885584,0.05,lime005
347,0.1907311,0.05,lime005
348,0.07053451,0.05,lime005
349,0.0003074175,0.05,lime005
350,0.16488516,0.05,lime01
351,0.0025248742,0.05,lime01
352,0.0037820297,0.05,lime01
353,0.19694375,0.05,lime01
354,0.002755823,0.05,lime01
355,0.0066907215,0.05,lime01
356,0.20419565,0.05,lime01
357,0.2464678,0.05,lime01
358,0.22919889,0.05,lime01
359,0.10690001,0.05,lime01
360,0.06767611,0.05,lime01
361,0.16792107,0.05,lime01
362,0.19819172,0.05,lime01
363,0.000918743,0.05,lime01
364,0.022569101,0.05,lime01
365,0.05735688,0.05,lime01
366,0.043591846,0.05,lime01
367,0.001281339,0.05,lime01
368,0.023854211,0.05,lime01
369,0.0186708,0.05,lime01
370,0.18545641,0.05,lime01
371,0.000562138,0.05,lime01
372,0.0011691564,0.05,lime01
373,0.0031724214,0.05,lime01
374,0.00032185076,0.05,lime01
375,0.264295,0.05,lime01
376,0.17990778,0.05,lime01
377,0.021550206,0.05,lime01
378,0.11331732,0.05,lime01
379,0.017267149,0.05,lime01
380,0.020101022,0.05,lime01
381,0.080312274,0.05,lime01
382,0.21272373,0.05,lime01
383,0.06955114,0.05,lime01
384,0.0002584821,0.05,lime01
