,Stability,Method
340,40.78787612915039,sg005
341,188.45687866210938,sg005
342,165150.421875,sg005
343,16.956640243530273,sg005
344,51607.3046875,sg005
345,59.682098388671875,sg005
346,4.28286075592041,sg005
347,112.20983123779297,sg005
348,14.093815803527832,sg005
349,15.537843704223633,sg005
350,5.930345058441162,sg005
351,7641.03271484375,sg005
352,3.3176589012145996,sg005
353,152.33114624023438,sg005
354,80.1181869506836,sg005
355,604.510986328125,sg005
356,48.327667236328125,sg005
357,84.84476470947266,sg005
358,32.51171875,sg005
359,20.505666732788086,sg005
360,4.863187789916992,sg005
361,13.373435974121094,sg005
362,1365.9415283203125,sg005
363,2.9592339992523193,sg005
364,59.69077682495117,sg005
365,13.45471477508545,sg005
366,24.140029907226562,sg005
367,5.140293598175049,sg005
368,1087.9259033203125,sg005
369,7.330000877380371,sg005
370,33.05979537963867,sg005
371,37.49319839477539,sg005
372,6.911691665649414,sg005
373,27.32407569885254,sg005
374,136.522705078125,sg005
375,57.636474609375,sg005
376,18.792654037475586,sg005
377,540.3938598632812,sg005
378,3583.487060546875,sg005
379,269.72601318359375,sg005
380,10.774834632873535,sg005
381,29453.185546875,sg005
382,457.6084289550781,sg005
383,351.9212646484375,sg005
384,28.973360061645508,sg005
385,11.692705154418945,sg005
386,17.58001136779785,sg005
387,346.4766845703125,sg005
388,6.384840488433838,sg005
389,38.436309814453125,sg005
390,4054.549072265625,sg005
391,255.31747436523438,sg005
392,94.55286407470703,sg005
393,4.7619476318359375,sg005
394,9.746891021728516,sg005
395,13.42447566986084,sg005
396,811.7324829101562,sg005
397,18.375226974487305,sg005
398,21.077468872070312,sg005
399,5.386849880218506,sg005
400,3494.2216796875,shap
401,9346.0341796875,shap
402,6809.78076171875,shap
403,132.20423889160156,shap
404,9061.7197265625,shap
405,5589.005859375,shap
406,3802.28759765625,shap
407,12107.4794921875,shap
408,4983.16748046875,shap
409,5074.77783203125,shap
410,974.7429809570312,shap
411,4002.435546875,shap
412,2229.287109375,shap
413,552.8681030273438,shap
414,20196.267578125,shap
415,298.69866943359375,shap
416,581.9072265625,shap
417,1200.65966796875,shap
418,918.69091796875,shap
419,266.5772399902344,shap
420,1408.921142578125,shap
421,11571.0703125,shap
422,5869.57470703125,shap
423,2804.183349609375,shap
424,7417.39306640625,shap
425,1435.974853515625,shap
426,7544.36181640625,shap
427,4960.80419921875,shap
428,8714.9404296875,shap
429,929.4144897460938,shap
430,556.6300048828125,shap
431,567.3859252929688,shap
432,464.3650817871094,shap
433,7952.76953125,shap
434,533.8279418945312,shap
435,29809.0703125,shap
436,278.3346862792969,shap
437,25.850378036499023,shap
438,3647.23828125,shap
439,1441.241455078125,shap
440,2649.5791015625,shap
441,1414.31787109375,shap
442,80439.7109375,shap
443,1126.576416015625,shap
444,81561.96875,shap
445,1939.2012939453125,shap
446,999.5408935546875,shap
447,1037.533935546875,shap
448,241.0772705078125,shap
449,1239.6912841796875,shap
450,355.4346618652344,shap
451,129431.9609375,shap
452,388.40924072265625,shap
453,17064.38671875,shap
454,234.3633270263672,shap
455,11145.306640625,shap
456,6938.759765625,shap
457,3925.333740234375,shap
458,1478.7684326171875,shap
459,8135.29150390625,shap
460,731.7374877929688,shap
461,1967.9114990234375,shap
462,15783.083984375,shap
463,886.8983154296875,shap
464,1330.9130859375,shap
465,2876.790283203125,shap
466,1279.7203369140625,shap
467,676.3157348632812,shap
468,2326.4169921875,shap
469,364.34765625,shap
470,440.3765869140625,shap
471,1912.12548828125,shap
472,4370.28564453125,shap
473,8250.5498046875,shap
474,4215.08056640625,shap
475,397.80438232421875,shap
476,2685.958740234375,shap
477,7833.61767578125,shap
478,56206.83203125,shap
479,10899.8837890625,shap
480,850.4767456054688,shap
481,2964.523193359375,shap
482,2369.13720703125,shap
483,27400.20703125,shap
484,9397.986328125,shap
485,1007.7825927734375,shap
486,133.8068084716797,shap
487,7752.4755859375,shap
488,2550.95263671875,shap
489,2346.67529296875,shap
490,7594.078125,shap
491,1805.904296875,shap
492,13985.87109375,shap
493,149.96258544921875,shap
494,316.7705993652344,shap
495,2568.72021484375,shap
496,20355.41015625,shap
497,796.6986694335938,shap
498,5902.54248046875,shap
499,768.3844604492188,shap
500,616.61865234375,lime005
501,1316.8824462890625,lime005
502,1353.5819091796875,lime005
503,254.94801330566406,lime005
504,3021.876953125,lime005
505,1924.9205322265625,lime005
506,486.686279296875,lime005
507,3262.69140625,lime005
508,552.9771728515625,lime005
509,1043.5426025390625,lime005
510,560.8646240234375,lime005
511,641.8305053710938,lime005
512,731.4530639648438,lime005
513,809.1421508789062,lime005
514,1968.1558837890625,lime005
515,529.010009765625,lime005
516,517.2886352539062,lime005
517,409.5497131347656,lime005
518,457.6772155761719,lime005
519,279.07550048828125,lime005
520,864.8150024414062,lime005
521,20418.349609375,lime005
522,7779.3486328125,lime005
523,518.9546508789062,lime005
524,17314.59375,lime005
525,239.1952667236328,lime005
526,1019.7008666992188,lime005
527,1731.457275390625,lime005
528,1759.9285888671875,lime005
529,570.4600219726562,lime005
530,320.0054931640625,lime005
531,1891.4591064453125,lime005
532,192.80560302734375,lime005
533,7722.0966796875,lime005
534,951.217529296875,lime005
535,3033.207763671875,lime005
536,159.16329956054688,lime005
537,304.9853515625,lime005
538,1091.6800537109375,lime005
539,1146.7662353515625,lime005
540,535.6201171875,lime005
541,5882.0146484375,lime005
542,3517032.75,lime005
543,434.8445739746094,lime005
544,1384946.25,lime005
545,613.00048828125,lime005
546,285.439208984375,lime005
547,2160.39453125,lime005
548,460.42340087890625,lime005
549,503.8963623046875,lime005
550,396.3885498046875,lime005
551,90870.359375,lime005
552,167.98260498046875,lime005
553,5940.04541015625,lime005
554,1096.555908203125,lime005
555,29336.81640625,lime005
556,2646.468017578125,lime005
557,2001.9320068359375,lime005
558,734.0962524414062,lime005
559,2595.820068359375,lime005
