,Stability,Method
534,1036.4644775390625,lime005
535,363.1363830566406,lime005
536,4902.8046875,lime005
537,13417.0224609375,lime005
538,2255.5546875,lime005
539,3749.570068359375,lime005
540,4842.40576171875,lime005
541,558.0494995117188,lime005
542,495.3602600097656,lime005
543,16151.861328125,lime005
544,1410.8172607421875,lime005
545,242.4085693359375,lime005
546,1708.646728515625,lime005
547,3542.755859375,lime005
548,10403.8076171875,lime005
549,932.7794189453125,lime005
550,2639.27099609375,lime005
551,1165.203125,lime005
552,1203.6044921875,lime005
553,9623.6142578125,lime005
554,1180.1849365234375,lime005
555,9379.287109375,lime005
556,2802.093505859375,lime005
557,2880.994140625,lime005
558,1651.5814208984375,lime005
559,9767.09765625,lime005
560,902.9494018554688,lime005
561,2905.93408203125,lime005
562,1441.798095703125,lime005
563,2442.0078125,lime005
564,744.5011596679688,lime005
565,6214.654296875,lime005
566,6578.56884765625,lime005
567,10751.435546875,lime005
568,1078.602783203125,lime005
569,1744.83251953125,lime005
570,40520.35546875,lime005
571,3729.147216796875,lime005
572,1355.0870361328125,lime005
573,4433.47412109375,lime005
574,3366.01416015625,lime005
575,4489.30859375,lime005
576,3905.760498046875,lime005
577,2211.8662109375,lime005
578,860.7742919921875,lime005
579,875.8842163085938,lime005
580,3164.079833984375,lime005
581,427077824.0,lime005
582,3185.6484375,lime005
583,925.91357421875,lime005
584,6477.68701171875,lime005
585,1806.9071044921875,lime005
586,821.917236328125,lime005
587,4121.28125,lime005
588,3867140096.0,lime005
589,634.3320922851562,lime005
590,430.0790710449219,lime005
591,102113.3125,lime005
592,14561.48046875,lime005
593,568.4701538085938,lime005
594,7774.78125,lime005
595,4411.62109375,lime005
596,1378.8740234375,lime005
597,327.1939392089844,lime005
598,2084.288330078125,lime005
599,197.32080078125,lime005
600,74617.90625,control
601,91318.6015625,control
602,121965.1171875,control
603,50144.2734375,control
604,1817436.125,control
605,140197.78125,control
606,51062.58984375,control
607,240233.4375,control
608,220828.28125,control
609,433064.125,control
610,131997.765625,control
611,142621.875,control
612,5252750.0,control
613,34740.48046875,control
614,23443.494140625,control
615,439567.375,control
616,288791.71875,control
617,117493.5234375,control
618,5126511.0,control
619,109071.1640625,control
620,428605.15625,control
621,730082240.0,control
622,109971.203125,control
623,212359.515625,control
624,1028696.125,control
625,99186.8828125,control
626,244696.203125,control
627,81061.2265625,control
628,120717.6640625,control
629,408816.0,control
630,293818.25,control
631,621844.125,control
632,318362.0,control
633,177502.828125,control
634,45787.59375,control
635,36266.8125,control
636,306133.40625,control
637,496596.6875,control
638,209985.640625,control
639,217624.03125,control
640,667047.0,control
641,53923.81640625,control
642,101943.609375,control
643,2777919.0,control
644,221321.109375,control
645,30287.02734375,control
646,164472.4375,control
647,363054.21875,control
648,1147286.25,control
649,82548.984375,control
650,276475.875,control
651,100065.9609375,control
652,127754.8984375,control
653,571912.5,control
654,188506.984375,control
655,536114.0,control
656,690694.125,control
657,589819.625,control
658,155273.109375,control
659,799223.3125,control
660,44687.59765625,control
661,372495.40625,control
662,139426.890625,control
663,625667.8125,control
664,206318.875,control
665,512860.15625,control
666,685020.9375,control
667,1415441.125,control
668,66959.78125,control
669,137304.40625,control
670,3844660.0,control
671,349920.0,control
672,36479.28515625,control
673,266584.78125,control
674,273414.71875,control
675,275749.4375,control
676,629763.75,control
677,318024.34375,control
678,72407.6640625,control
679,123558.1015625,control
680,363426.65625,control
681,3228568387584.0,control
682,656067.3125,control
683,279969.1875,control
684,404426.8125,control
685,144448.0625,control
686,146896.828125,control
687,324590.375,control
688,15743763611648.0,control
689,76597.578125,control
690,43550.30859375,control
691,3309553.75,control
692,983996.625,control
693,59357.4375,control
694,782869.375,control
695,432872.75,control
696,95747.5703125,control
697,26464.732421875,control
698,354674.9375,control
699,27848.72265625,control
